grid_id,grid_lat,grid_lon,year,event_count,mean_mag,max_mag,mean_depth,event_occur,event_count_next,event_next
1.0_126.0,1.0,126.0,2020,29,4.921379310344827,5.95,33.751724137931035,1,18,1
1.0_126.0,1.0,126.0,2021,18,4.956111111111111,5.7,29.1,1,10,1
1.0_126.0,1.0,126.0,2022,10,4.999,5.81,62.46,1,4,1
1.0_126.0,1.0,126.0,2023,4,4.7425,5.17,27.8,1,13,1
1.0_126.0,1.0,126.0,2024,13,4.896923076923077,5.58,44.76153846153846,1,4,1
1.0_127.0,1.0,127.0,2015,17,4.805294117647058,5.05,104.44117647058825,1,12,1
1.0_127.0,1.0,127.0,2016,12,4.8533333333333335,5.83,98.21666666666664,1,7,1
1.0_127.0,1.0,127.0,2017,7,4.804285714285713,5.18,81.52857142857144,1,9,1
1.0_127.0,1.0,127.0,2018,9,4.8244444444444445,5.48,103.43333333333334,1,18,1
1.0_127.0,1.0,127.0,2019,18,4.88,5.44,118.51666666666668,1,17,1
1.0_127.0,1.0,127.0,2020,17,4.792941176470588,5.53,96.97647058823529,1,23,1
1.0_127.0,1.0,127.0,2021,23,4.785652173913043,5.37,99.11739130434782,1,16,1
1.0_127.0,1.0,127.0,2022,16,4.8793750000000005,5.57,63.0375,1,9,1
1.0_127.0,1.0,127.0,2023,9,4.967777777777778,6.21,95.25555555555556,1,9,1
1.0_127.0,1.0,127.0,2024,9,4.8533333333333335,5.24,84.72222222222223,1,3,1
1.0_128.0,1.0,128.0,2015,5,4.8340000000000005,5.21,39.4,1,3,1
1.0_128.0,1.0,128.0,2016,3,4.62,4.64,68.03333333333333,1,3,1
1.0_128.0,1.0,128.0,2017,3,4.983333333333333,5.21,75.2,1,2,1
1.0_128.0,1.0,128.0,2018,2,5.095000000000001,5.12,36.4,1,3,1
1.0_128.0,1.0,128.0,2019,3,4.97,5.24,68.76666666666667,1,3,1
1.0_128.0,1.0,128.0,2020,3,4.883333333333334,5.61,324.40000000000003,1,1,1
1.0_128.0,1.0,128.0,2021,1,5.01,5.01,10.0,1,5,1
1.0_128.0,1.0,128.0,2022,5,4.858,5.32,21.82,1,4,1
1.0_128.0,1.0,128.0,2023,4,5.0,5.38,97.15,1,3,1
1.0_128.0,1.0,128.0,2024,3,4.733333333333333,4.82,79.36666666666666,1,2,1
1.0_132.0,1.0,132.0,2019,7,5.12,6.13,17.52857142857143,1,1,1
1.0_95.0,1.0,95.0,2018,1,4.57,4.57,5.0,1,1,1
1.0_95.0,1.0,95.0,2019,1,4.53,4.53,25.0,1,1,1
1.0_95.0,1.0,95.0,2020,1,4.95,4.95,227.2,1,1,1
1.0_96.0,1.0,96.0,2015,6,4.7283333333333335,4.95,18.566666666666663,1,1,1
1.0_96.0,1.0,96.0,2018,4,4.665,4.99,27.275,1,3,1
1.0_96.0,1.0,96.0,2019,3,4.6033333333333335,4.73,24.666666666666668,1,3,1
1.0_96.0,1.0,96.0,2020,3,4.9366666666666665,5.28,63.46666666666667,1,4,1
1.0_96.0,1.0,96.0,2023,4,4.7275,4.98,17.425,1,2,1
1.0_97.0,1.0,97.0,2015,7,5.022857142857142,5.93,26.985714285714288,1,2,1
1.0_97.0,1.0,97.0,2016,2,4.6850000000000005,4.76,21.35,1,1,1
1.0_97.0,1.0,97.0,2017,1,5.14,5.14,15.1,1,2,1
1.0_97.0,1.0,97.0,2018,2,5.07,5.14,24.8,1,5,1
1.0_97.0,1.0,97.0,2019,5,4.822,5.29,25.020000000000003,1,4,1
1.0_97.0,1.0,97.0,2020,4,4.9925,5.42,44.55,1,2,1
1.0_97.0,1.0,97.0,2021,2,4.665,4.71,34.95,1,4,1
1.0_97.0,1.0,97.0,2022,4,4.827500000000001,4.98,16.6,1,1,1
1.0_98.0,1.0,98.0,2015,4,4.83,5.21,60.825,1,1,1
1.0_98.0,1.0,98.0,2016,1,4.81,4.81,126.0,1,3,1
1.0_98.0,1.0,98.0,2017,3,4.786666666666666,5.06,65.16666666666667,1,3,1
1.0_98.0,1.0,98.0,2018,3,4.806666666666667,4.87,52.9,1,2,1
1.0_98.0,1.0,98.0,2023,1,4.73,4.73,19.9,1,4,1
1.0_98.0,1.0,98.0,2024,4,4.8675,5.12,81.475,1,2,1
1.0_99.0,1.0,99.0,2017,6,4.793333333333334,4.95,74.78333333333335,1,3,1
1.0_99.0,1.0,99.0,2018,3,4.756666666666667,4.95,125.83333333333331,1,2,1
1.0_99.0,1.0,99.0,2019,2,4.71,4.78,10.0,1,1,1
1.0_99.0,1.0,99.0,2020,1,5.36,5.36,10.0,1,3,1
1.0_99.0,1.0,99.0,2021,3,4.87,5.04,64.73333333333333,1,4,1
1.0_99.0,1.0,99.0,2022,4,4.8175,5.33,121.675,1,3,1
2.0_103.0,2.0,103.0,2020,1,5.6,5.6,10.0,1,1,1
2.0_105.0,2.0,105.0,2020,2,5.27,5.28,320.0,1,1,1
2.0_107.0,2.0,107.0,2020,1,5.33,5.33,312.4,1,2,1
2.0_108.0,2.0,108.0,2020,2,6.17,6.24,86.05,1,1,1
2.0_109.0,2.0,109.0,2020,3,5.489999999999999,5.96,133.70000000000002,1,1,1
2.0_110.0,2.0,110.0,2020,1,5.0,5.0,388.8,1,1,1
2.0_111.0,2.0,111.0,2020,4,5.1675,5.58,307.875,1,2,1
2.0_113.0,2.0,113.0,2020,2,5.6850000000000005,5.72,54.35,1,1,1
2.0_115.0,2.0,115.0,2019,1,5.09,5.09,10.0,1,1,1
2.0_115.0,2.0,115.0,2020,1,4.93,4.93,204.7,1,1,1
2.0_116.0,2.0,116.0,2019,2,5.27,5.28,10.0,1,2,1
2.0_116.0,2.0,116.0,2020,2,5.5600000000000005,5.76,85.15,1,3,1
2.0_117.0,2.0,117.0,2019,1,4.81,4.81,14.1,1,2,1
2.0_118.0,2.0,118.0,2019,2,5.37,5.78,10.0,1,2,1
2.0_118.0,2.0,118.0,2020,2,5.015000000000001,5.2,7.5,1,1,1
2.0_119.0,2.0,119.0,2020,2,5.4350000000000005,5.73,220.3,1,2,1
2.0_121.0,2.0,121.0,2015,1,4.71,4.71,34.4,1,1,1
2.0_121.0,2.0,121.0,2016,1,4.63,4.63,45.5,1,2,1
2.0_121.0,2.0,121.0,2017,2,4.67,4.84,260.3,1,1,1
2.0_122.0,2.0,122.0,2018,1,4.51,4.51,551.7,1,3,1
2.0_122.0,2.0,122.0,2019,3,4.8133333333333335,5.15,497.7666666666667,1,2,1
2.0_122.0,2.0,122.0,2020,2,4.68,4.74,73.05,1,2,1
2.0_122.0,2.0,122.0,2021,2,4.75,4.93,534.6500000000001,1,1,1
2.0_122.0,2.0,122.0,2022,1,4.71,4.71,458.6,1,3,1
2.0_122.0,2.0,122.0,2023,3,4.6000000000000005,4.64,182.2333333333333,1,1,1
2.0_123.0,2.0,123.0,2019,1,5.72,5.72,347.4,1,4,1
2.0_123.0,2.0,123.0,2020,4,5.422499999999999,5.64,140.35,1,5,1
2.0_124.0,2.0,124.0,2017,1,4.75,4.75,201.3,1,2,1
2.0_124.0,2.0,124.0,2020,3,4.64,4.72,237.1,1,5,1
2.0_124.0,2.0,124.0,2021,5,4.7700000000000005,5.61,251.6,1,2,1
2.0_124.0,2.0,124.0,2022,2,5.234999999999999,5.91,127.25,1,2,1
2.0_125.0,2.0,125.0,2015,4,4.7525,5.02,100.075,1,1,1
2.0_125.0,2.0,125.0,2016,1,4.74,4.74,131.7,1,2,1
2.0_125.0,2.0,125.0,2017,2,4.715,4.79,89.45,1,3,1
2.0_125.0,2.0,125.0,2020,4,4.8500000000000005,5.28,177.95,1,2,1
2.0_125.0,2.0,125.0,2021,2,5.285,5.56,40.55,1,2,1
2.0_125.0,2.0,125.0,2022,2,4.914999999999999,5.31,65.05000000000001,1,3,1
2.0_125.0,2.0,125.0,2023,3,4.673333333333333,4.74,65.66666666666667,1,1,1
2.0_126.0,2.0,126.0,2015,17,4.875882352941177,5.39,47.69411764705882,1,4,1
2.0_126.0,2.0,126.0,2016,4,4.8475,5.22,55.375,1,7,1
2.0_126.0,2.0,126.0,2017,7,4.882857142857143,5.24,53.42857142857143,1,11,1
2.0_126.0,2.0,126.0,2018,11,4.815454545454545,5.56,94.6818181818182,1,29,1
2.0_126.0,2.0,126.0,2019,29,4.890689655172414,6.63,25.517241379310345,1,5,1
2.0_126.0,2.0,126.0,2020,5,4.672,4.98,20.98,1,11,1
2.0_126.0,2.0,126.0,2021,11,5.260909090909091,6.01,49.72727272727273,1,6,1
2.0_126.0,2.0,126.0,2022,6,4.99,5.91,30.76666666666667,1,11,1
2.0_126.0,2.0,126.0,2023,11,4.746363636363636,5.06,37.68181818181818,1,8,1
2.0_126.0,2.0,126.0,2024,8,4.90875,5.24,57.8,1,7,1
2.0_127.0,2.0,127.0,2015,9,4.764444444444445,5.16,43.08888888888889,1,2,1
2.0_127.0,2.0,127.0,2016,2,5.135,5.49,68.1,1,7,1
2.0_127.0,2.0,127.0,2017,7,4.942857142857143,5.24,81.88571428571429,1,1,1
2.0_127.0,2.0,127.0,2018,1,4.8,4.8,10.0,1,6,1
2.0_127.0,2.0,127.0,2019,6,4.653333333333333,4.96,34.550000000000004,1,7,1
2.0_127.0,2.0,127.0,2020,7,5.122857142857143,5.49,46.02857142857143,1,8,1
2.0_127.0,2.0,127.0,2021,8,4.88375,5.1,50.825,1,9,1
2.0_127.0,2.0,127.0,2022,9,4.819999999999999,5.14,57.84444444444445,1,35,1
2.0_127.0,2.0,127.0,2023,35,4.944857142857143,7.0,20.92285714285714,1,4,1
2.0_127.0,2.0,127.0,2024,4,5.1675,6.62,34.425,1,5,1
2.0_128.0,2.0,128.0,2015,16,4.8256250000000005,5.44,153.38125,1,10,1
2.0_128.0,2.0,128.0,2016,10,4.742,4.96,142.54000000000002,1,20,1
2.0_128.0,2.0,128.0,2017,20,4.933,5.71,92.28,1,19,1
2.0_128.0,2.0,128.0,2018,19,4.766842105263158,5.29,137.56842105263158,1,26,1
2.0_128.0,2.0,128.0,2019,26,4.777692307692307,5.31,84.60769230769232,1,20,1
2.0_128.0,2.0,128.0,2020,20,4.856,6.38,80.185,1,19,1
2.0_128.0,2.0,128.0,2021,19,4.768421052631578,5.12,132.22105263157894,1,17,1
2.0_128.0,2.0,128.0,2022,17,4.830588235294118,5.16,91.7,1,18,1
2.0_128.0,2.0,128.0,2023,18,4.894444444444444,5.62,106.8,1,9,1
2.0_128.0,2.0,128.0,2024,9,4.7988888888888885,5.73,114.23333333333336,1,1,1
2.0_129.0,2.0,129.0,2021,1,5.31,5.31,206.5,1,9,1
2.0_129.0,2.0,129.0,2022,9,4.717777777777778,4.94,28.044444444444444,1,2,1
2.0_95.0,2.0,95.0,2015,5,4.7,4.94,39.16,1,6,1
2.0_95.0,2.0,95.0,2016,6,4.795,5.12,24.46666666666667,1,4,1
2.0_95.0,2.0,95.0,2017,4,4.9,5.07,15.05,1,5,1
2.0_95.0,2.0,95.0,2018,5,4.811999999999999,5.05,16.96,1,1,1
2.0_95.0,2.0,95.0,2019,1,4.52,4.52,29.8,1,2,1
2.0_95.0,2.0,95.0,2020,2,4.664999999999999,4.77,18.3,1,5,1
2.0_95.0,2.0,95.0,2021,5,4.808,5.39,18.72,1,2,1
2.0_95.0,2.0,95.0,2022,2,4.69,4.73,25.4,1,3,1
2.0_95.0,2.0,95.0,2023,3,5.03,5.15,21.33333333333333,1,4,1
2.0_95.0,2.0,95.0,2024,4,5.05,5.82,17.45,1,1,1
2.0_96.0,2.0,96.0,2015,3,5.0633333333333335,5.31,28.4,1,5,1
2.0_96.0,2.0,96.0,2016,5,4.8100000000000005,5.3,25.56,1,2,1
2.0_96.0,2.0,96.0,2017,2,4.51,4.52,24.6,1,3,1
2.0_96.0,2.0,96.0,2018,3,4.843333333333333,5.01,27.53333333333333,1,2,1
2.0_96.0,2.0,96.0,2019,2,4.95,4.98,43.95,1,7,1
2.0_96.0,2.0,96.0,2020,7,5.041428571428571,6.08,26.87142857142857,1,3,1
2.0_96.0,2.0,96.0,2021,3,4.846666666666667,4.91,10.0,1,5,1
2.0_96.0,2.0,96.0,2022,5,4.82,5.11,24.34,1,1,1
2.0_97.0,2.0,97.0,2019,1,4.9,4.9,41.5,1,3,1
2.0_98.0,2.0,98.0,2017,3,4.963333333333334,5.44,154.70000000000002,1,3,1
2.0_98.0,2.0,98.0,2018,3,4.8,5.17,43.43333333333334,1,1,1
2.0_98.0,2.0,98.0,2019,1,4.78,4.78,146.9,1,1,1
2.0_98.0,2.0,98.0,2020,1,4.72,4.72,18.3,1,4,1
2.0_98.0,2.0,98.0,2021,4,5.275,5.55,102.725,1,9,1
2.0_98.0,2.0,98.0,2022,9,4.955555555555556,5.75,26.244444444444444,1,2,1
2.0_99.0,2.0,99.0,2018,2,4.915,5.01,170.5,1,1,1
2.0_99.0,2.0,99.0,2019,1,4.52,4.52,10.0,1,1,1
2.0_99.0,2.0,99.0,2020,1,4.72,4.72,160.1,1,2,1
3.0_100.0,3.0,100.0,2020,1,5.56,5.56,10.0,1,1,1
3.0_101.0,3.0,101.0,2020,1,4.87,4.87,323.4,1,2,1
3.0_104.0,3.0,104.0,2020,1,5.57,5.57,10.0,1,2,1
3.0_105.0,3.0,105.0,2020,1,5.83,5.83,170.9,1,2,1
3.0_108.0,3.0,108.0,2019,2,6.25,6.29,10.0,1,1,1
3.0_108.0,3.0,108.0,2020,1,5.9,5.9,10.0,1,1,1
3.0_110.0,3.0,110.0,2019,1,6.33,6.33,10.0,1,2,1
3.0_110.0,3.0,110.0,2020,2,6.245,6.38,10.0,1,2,1
3.0_111.0,3.0,111.0,2020,2,5.425000000000001,5.91,7.5,1,3,1
3.0_113.0,3.0,113.0,2020,2,5.279999999999999,5.31,10.0,1,3,1
3.0_115.0,3.0,115.0,2020,1,5.13,5.13,10.0,1,1,1
3.0_117.0,3.0,117.0,2020,1,5.48,5.48,10.0,1,3,1
3.0_119.0,3.0,119.0,2019,1,5.85,5.85,10.0,1,2,1
3.0_119.0,3.0,119.0,2020,2,5.595000000000001,5.83,10.0,1,1,1
3.0_120.0,3.0,120.0,2020,2,5.705,6.12,270.1,1,1,1
3.0_121.0,3.0,121.0,2019,1,5.65,5.65,10.0,1,1,1
3.0_121.0,3.0,121.0,2020,1,5.54,5.54,10.0,1,1,1
3.0_122.0,3.0,122.0,2015,1,4.56,4.56,593.9,1,2,1
3.0_122.0,3.0,122.0,2016,2,4.66,4.79,519.3,1,1,1
3.0_122.0,3.0,122.0,2017,1,4.6,4.6,557.1,1,3,1
3.0_122.0,3.0,122.0,2018,3,4.566666666666666,4.6,570.9333333333333,1,2,1
3.0_122.0,3.0,122.0,2019,2,4.595000000000001,4.65,576.8499999999999,1,5,1
3.0_122.0,3.0,122.0,2020,5,4.8740000000000006,5.62,431.62,1,3,1
3.0_122.0,3.0,122.0,2021,3,5.276666666666666,5.62,182.73333333333332,1,3,1
3.0_122.0,3.0,122.0,2024,2,4.725,4.93,523.45,1,1,1
3.0_123.0,3.0,123.0,2016,1,4.75,4.75,497.3,1,1,1
3.0_123.0,3.0,123.0,2019,1,4.72,4.72,392.8,1,4,1
3.0_123.0,3.0,123.0,2020,4,4.705,4.74,223.3,1,5,1
3.0_124.0,3.0,124.0,2015,6,4.61,4.79,321.35,1,2,1
3.0_124.0,3.0,124.0,2016,2,4.705,4.74,338.9,1,1,1
3.0_124.0,3.0,124.0,2017,1,4.73,4.73,288.1,1,1,1
3.0_124.0,3.0,124.0,2020,3,5.04,5.45,232.1,1,5,1
3.0_125.0,3.0,125.0,2015,3,4.593333333333333,4.68,65.5,1,1,1
3.0_125.0,3.0,125.0,2018,5,4.766,5.15,106.06000000000002,1,5,1
3.0_125.0,3.0,125.0,2019,5,5.0,6.1,107.58,1,8,1
3.0_125.0,3.0,125.0,2020,8,5.0875,6.15,67.25,1,6,1
3.0_125.0,3.0,125.0,2021,6,4.825,5.18,95.18333333333334,1,3,1
3.0_125.0,3.0,125.0,2022,3,4.6066666666666665,4.65,141.83333333333334,1,1,1
3.0_125.0,3.0,125.0,2023,1,5.01,5.01,78.8,1,2,1
3.0_126.0,3.0,126.0,2015,10,4.761,4.99,52.48,1,11,1
3.0_126.0,3.0,126.0,2016,11,4.982727272727273,6.41,64.77272727272727,1,12,1
3.0_126.0,3.0,126.0,2017,12,4.835833333333333,5.72,42.425,1,11,1
3.0_126.0,3.0,126.0,2018,11,4.794545454545454,5.06,23.92727272727273,1,10,1
3.0_126.0,3.0,126.0,2019,10,4.815,5.06,127.89,1,13,1
3.0_126.0,3.0,126.0,2020,13,4.736153846153846,5.18,25.93846153846154,1,21,1
3.0_126.0,3.0,126.0,2021,21,5.16047619047619,6.06,82.46666666666667,1,23,1
3.0_126.0,3.0,126.0,2022,23,4.89,6.04,40.9,1,8,1
3.0_126.0,3.0,126.0,2023,8,5.035,6.05,53.1125,1,3,1
3.0_127.0,3.0,127.0,2015,12,4.894166666666667,5.35,42.11666666666667,1,6,1
3.0_127.0,3.0,127.0,2016,6,4.675,5.01,46.45,1,9,1
3.0_127.0,3.0,127.0,2017,9,4.7844444444444445,5.0,107.32222222222222,1,10,1
3.0_127.0,3.0,127.0,2018,10,4.827,5.45,46.85,1,9,1
3.0_127.0,3.0,127.0,2019,9,4.8933333333333335,5.48,52.67777777777778,1,4,1
3.0_127.0,3.0,127.0,2020,4,5.09,5.78,64.25,1,10,1
3.0_127.0,3.0,127.0,2021,10,5.089,5.74,132.95999999999998,1,12,1
3.0_127.0,3.0,127.0,2022,12,4.821666666666666,5.15,45.38333333333333,1,9,1
3.0_127.0,3.0,127.0,2023,9,4.885555555555555,5.71,49.47777777777778,1,4,1
3.0_127.0,3.0,127.0,2024,4,4.9275,5.7,72.175,1,1,1
3.0_128.0,3.0,128.0,2015,4,4.93,5.2,85.9,1,3,1
3.0_128.0,3.0,128.0,2016,3,4.976666666666667,5.57,64.63333333333334,1,13,1
3.0_128.0,3.0,128.0,2017,13,4.812307692307693,5.48,27.0,1,5,1
3.0_128.0,3.0,128.0,2018,5,4.646,4.8,30.360000000000003,1,19,1
3.0_128.0,3.0,128.0,2019,19,4.786315789473684,5.38,33.626315789473686,1,4,1
3.0_128.0,3.0,128.0,2020,4,5.1775,5.51,52.675,1,5,1
3.0_128.0,3.0,128.0,2021,5,4.61,4.86,14.68,1,5,1
3.0_128.0,3.0,128.0,2022,5,4.774,5.08,35.4,1,9,1
3.0_128.0,3.0,128.0,2023,9,4.763333333333333,5.16,61.266666666666666,1,2,1
3.0_128.0,3.0,128.0,2024,2,4.695,4.82,25.45,1,1,1
3.0_95.0,3.0,95.0,2015,2,5.125,5.21,40.3,1,1,1
3.0_95.0,3.0,95.0,2016,1,4.86,4.86,54.0,1,2,1
3.0_95.0,3.0,95.0,2017,2,5.115,5.19,47.35,1,1,1
3.0_95.0,3.0,95.0,2018,1,5.18,5.18,50.5,1,1,1
3.0_95.0,3.0,95.0,2019,1,4.76,4.76,32.0,1,7,1
3.0_95.0,3.0,95.0,2020,7,4.835714285714286,5.11,106.68571428571428,1,2,1
3.0_95.0,3.0,95.0,2021,2,4.58,4.61,23.1,1,2,1
3.0_95.0,3.0,95.0,2022,2,5.165,5.4,42.85,1,2,1
3.0_95.0,3.0,95.0,2023,2,4.92,4.92,45.9,1,1,1
3.0_95.0,3.0,95.0,2024,1,4.77,4.77,26.5,1,1,1
3.0_96.0,3.0,96.0,2018,2,4.515000000000001,4.53,21.95,1,1,1
3.0_96.0,3.0,96.0,2019,1,4.94,4.94,10.0,1,2,1
3.0_96.0,3.0,96.0,2020,2,5.16,5.27,95.7,1,3,1
3.0_96.0,3.0,96.0,2021,3,5.166666666666667,5.44,32.53333333333333,1,2,1
3.0_96.0,3.0,96.0,2022,2,5.535,6.18,37.9,1,1,1
3.0_97.0,3.0,97.0,2015,1,4.52,4.52,97.9,1,1,1
3.0_97.0,3.0,97.0,2016,1,4.61,4.61,85.5,1,1,1
3.0_97.0,3.0,97.0,2017,1,4.76,4.76,85.2,1,3,1
3.0_97.0,3.0,97.0,2020,3,4.783333333333333,4.88,40.53333333333333,1,1,1
3.0_97.0,3.0,97.0,2021,1,4.81,4.81,190.2,1,2,1
3.0_99.0,3.0,99.0,2019,1,4.5,4.5,213.3,1,3,1
3.0_99.0,3.0,99.0,2020,3,5.066666666666666,5.86,205.83333333333331,1,1,1
4.0_101.0,4.0,101.0,2020,1,5.54,5.54,150.0,1,1,1
4.0_105.0,4.0,105.0,2020,1,5.59,5.59,10.0,1,1,1
4.0_109.0,4.0,109.0,2020,1,6.35,6.35,10.0,1,1,1
4.0_111.0,4.0,111.0,2020,1,5.68,5.68,10.0,1,1,1
4.0_114.0,4.0,114.0,2020,1,5.07,5.07,226.0,1,1,1
4.0_117.0,4.0,117.0,2019,2,6.17,6.64,10.0,1,1,1
4.0_121.0,4.0,121.0,2020,2,5.095,5.39,10.0,1,5,1
4.0_123.0,4.0,123.0,2015,2,4.555,4.61,566.0,1,1,1
4.0_123.0,4.0,123.0,2016,1,4.65,4.65,475.7,1,1,1
4.0_123.0,4.0,123.0,2017,1,4.51,4.51,542.2,1,1,1
4.0_123.0,4.0,123.0,2018,1,4.59,4.59,572.7,1,3,1
4.0_123.0,4.0,123.0,2019,3,4.583333333333333,4.68,360.1333333333334,1,1,1
4.0_123.0,4.0,123.0,2020,1,4.85,4.85,10.0,1,4,1
4.0_123.0,4.0,123.0,2021,4,5.235,5.73,427.95,1,2,1
4.0_123.0,4.0,123.0,2022,2,4.595000000000001,4.62,506.25,1,1,1
4.0_124.0,4.0,124.0,2015,4,5.0625,5.73,351.0,1,2,1
4.0_124.0,4.0,124.0,2016,2,4.575,4.61,162.25,1,3,1
4.0_124.0,4.0,124.0,2017,3,4.743333333333333,4.94,123.96666666666664,1,2,1
4.0_124.0,4.0,124.0,2018,2,4.555,4.56,190.9,1,3,1
4.0_124.0,4.0,124.0,2019,3,4.989999999999999,5.94,118.93333333333332,1,5,1
4.0_124.0,4.0,124.0,2020,5,5.3340000000000005,7.08,61.52,1,3,1
4.0_124.0,4.0,124.0,2021,3,5.6866666666666665,6.09,276.7,1,6,1
4.0_124.0,4.0,124.0,2024,1,4.57,4.57,346.3,1,1,1
4.0_125.0,4.0,125.0,2015,5,4.774,5.08,161.04000000000002,1,5,1
4.0_125.0,4.0,125.0,2016,5,4.938000000000001,5.54,17.16,1,4,1
4.0_125.0,4.0,125.0,2017,4,4.6175,4.73,154.54999999999998,1,5,1
4.0_125.0,4.0,125.0,2018,5,4.708,5.24,115.04,1,7,1
4.0_125.0,4.0,125.0,2019,7,4.972857142857143,5.43,136.4857142857143,1,10,1
4.0_125.0,4.0,125.0,2020,10,4.674,4.95,143.94,1,14,1
4.0_125.0,4.0,125.0,2021,14,4.7821428571428575,5.24,119.19285714285714,1,5,1
4.0_125.0,4.0,125.0,2022,5,4.715999999999999,4.93,86.84,1,6,1
4.0_125.0,4.0,125.0,2023,6,4.72,4.91,61.16666666666666,1,5,1
4.0_125.0,4.0,125.0,2024,5,4.898,5.31,227.22000000000003,1,2,1
4.0_126.0,4.0,126.0,2015,19,4.788947368421052,5.73,84.38421052631578,1,18,1
4.0_126.0,4.0,126.0,2016,18,4.800000000000001,5.69,43.66111111111111,1,11,1
4.0_126.0,4.0,126.0,2017,11,4.751818181818182,5.21,56.61818181818182,1,14,1
4.0_126.0,4.0,126.0,2018,14,4.801428571428572,5.39,42.58571428571429,1,25,1
4.0_126.0,4.0,126.0,2019,25,4.7936000000000005,5.7,61.432,1,16,1
4.0_126.0,4.0,126.0,2020,16,4.855,5.7,42.675,1,13,1
4.0_126.0,4.0,126.0,2021,13,4.926153846153847,5.59,59.73846153846154,1,13,1
4.0_126.0,4.0,126.0,2022,13,4.716153846153846,5.19,56.43846153846154,1,7,1
4.0_126.0,4.0,126.0,2023,7,4.998571428571429,5.53,80.52857142857144,1,16,1
4.0_126.0,4.0,126.0,2024,16,5.03125,7.0,48.25625,1,2,1
4.0_127.0,4.0,127.0,2015,2,4.625,4.63,62.35,1,10,1
4.0_127.0,4.0,127.0,2016,10,4.806,5.62,69.47,1,5,1
4.0_127.0,4.0,127.0,2017,5,4.908,5.37,71.67999999999999,1,1,1
4.0_127.0,4.0,127.0,2018,1,5.35,5.35,123.9,1,9,1
4.0_127.0,4.0,127.0,2019,9,4.75,5.1,105.42222222222222,1,12,1
4.0_127.0,4.0,127.0,2020,12,4.759166666666666,5.22,67.51666666666667,1,23,1
4.0_127.0,4.0,127.0,2021,23,5.038260869565217,7.02,70.27391304347826,1,5,1
4.0_127.0,4.0,127.0,2022,5,4.828,5.05,95.52,1,5,1
4.0_127.0,4.0,127.0,2023,5,5.18,6.06,118.86,1,5,1
4.0_127.0,4.0,127.0,2024,5,4.68,4.94,66.02000000000001,1,4,1
4.0_128.0,4.0,128.0,2016,3,4.706666666666667,4.87,29.2,1,1,1
4.0_128.0,4.0,128.0,2017,1,4.79,4.79,84.0,1,2,1
4.0_128.0,4.0,128.0,2018,2,4.525,4.55,114.1,1,8,1
4.0_128.0,4.0,128.0,2019,8,4.765000000000001,5.16,34.3125,1,1,1
4.0_128.0,4.0,128.0,2020,1,4.8,4.8,290.0,1,3,1
4.0_128.0,4.0,128.0,2021,3,5.386666666666667,6.08,229.3,1,1,1
4.0_128.0,4.0,128.0,2022,1,4.78,4.78,10.0,1,1,1
4.0_129.0,4.0,129.0,2020,1,5.62,5.62,427.9,1,1,1
4.0_130.0,4.0,130.0,2020,1,5.9,5.9,10.0,1,1,1
4.0_95.0,4.0,95.0,2015,4,4.9275,5.02,36.625,1,4,1
4.0_95.0,4.0,95.0,2016,4,4.67,4.72,69.925,1,1,1
4.0_95.0,4.0,95.0,2017,1,4.72,4.72,80.9,1,2,1
4.0_95.0,4.0,95.0,2020,2,4.69,4.7,41.3,1,5,1
4.0_95.0,4.0,95.0,2021,5,4.69,4.99,35.04,1,5,1
4.0_95.0,4.0,95.0,2022,5,4.994000000000001,5.69,49.98,1,2,1
4.0_95.0,4.0,95.0,2023,2,4.635,4.71,40.55,1,1,1
4.0_95.0,4.0,95.0,2024,1,4.78,4.78,87.9,1,1,1
4.0_96.0,4.0,96.0,2017,2,4.69,4.86,11.25,1,5,1
4.0_96.0,4.0,96.0,2018,5,4.826,5.05,10.94,1,2,1
4.0_96.0,4.0,96.0,2019,2,4.655,4.73,10.0,1,6,1
4.0_96.0,4.0,96.0,2020,6,5.003333333333333,5.5,134.15,1,2,1
4.0_96.0,4.0,96.0,2021,2,4.765000000000001,4.8,10.0,1,5,1
4.0_96.0,4.0,96.0,2022,5,4.696,4.95,10.0,1,2,1
4.0_96.0,4.0,96.0,2023,2,4.824999999999999,5.09,10.0,1,6,1
4.0_96.0,4.0,96.0,2024,6,4.7283333333333335,4.88,29.28333333333333,1,3,1
4.0_97.0,4.0,97.0,2017,2,4.875,4.92,91.45,1,1,1
4.0_97.0,4.0,97.0,2018,1,5.11,5.11,18.6,1,1,1
4.0_97.0,4.0,97.0,2019,1,4.61,4.61,10.0,1,2,1
5.0_100.0,5.0,100.0,2019,2,5.34,5.91,253.65,1,1,1
5.0_101.0,5.0,101.0,2020,1,5.29,5.29,10.0,1,1,1
5.0_104.0,5.0,104.0,2018,1,5.82,5.82,10.0,1,1,1
5.0_110.0,5.0,110.0,2020,2,6.125,6.41,10.0,1,2,1
5.0_111.0,5.0,111.0,2023,1,5.22,5.22,734.5,1,1,1
5.0_115.0,5.0,115.0,2020,3,5.463333333333334,5.74,93.4,1,3,1
5.0_120.0,5.0,120.0,2020,2,5.835,5.85,10.0,1,1,1
5.0_123.0,5.0,123.0,2019,2,4.6850000000000005,4.69,519.7,1,2,1
5.0_123.0,5.0,123.0,2020,2,5.055,5.53,405.5,1,1,1
